barangay,location,precinct_id,registered_voters,actual_voters,turnout,contest_type,contest_name,candidate_name,votes,percentage
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, HOUSE OF REPRESENTATIVES of PANGASINAN - THIRD LEGDIST","2. ARENAS, RACHEL BABY (LAKAS)",471,92.53
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, HOUSE OF REPRESENTATIVES of PANGASINAN - THIRD LEGDIST","3. TULAGAN, GENER (IND)",29,5.7
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,PROVINCIAL GOVERNOR of PANGASINAN,"1. ESPINO, AMADO III (API)",288,54.86
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,PROVINCIAL GOVERNOR of PANGASINAN,"2. GUICO, RAMON III (NP)",237,45.14
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,PROVINCIAL VICE-GOVERNOR of PANGASINAN,"1. LAMBINO, MARK (LAKAS)",342,74.35
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,PROVINCIAL VICE-GOVERNOR of PANGASINAN,"2. NACAR, NOEL (API)",118,25.65
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLALAWIGAN of PANGASINAN - THIRD PROVDIST","1. BANIQUED, DRA. SHIELA (NP)",382,43.81
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLALAWIGAN of PANGASINAN - THIRD PROVDIST","2. BAUZON, JOSEPH ARMAN (API)",71,8.14
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLALAWIGAN of PANGASINAN - THIRD PROVDIST","3. GONZALES, EDUARDO (IND)",18,2.06
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLALAWIGAN of PANGASINAN - THIRD PROVDIST","4. TULAGAN, GENEROSO JR. (NPC)",87,9.98
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLALAWIGAN of PANGASINAN - THIRD PROVDIST","5. VENTANILLA, VICI (NP)",314,36.01
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,MAYOR of PANGASINAN - CITY OF SAN CARLOS,"1. RESUELLO, AYOY (NP)",334,63.02
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,MAYOR of PANGASINAN - CITY OF SAN CARLOS,"2. SORIANO, LESTER (NPC)",196,36.98
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,VICE-MAYOR of PANGASINAN - CITY OF SAN CARLOS,"1. LOMBOY, JONATHAN (NPC)",164,31.12
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,VICE-MAYOR of PANGASINAN - CITY OF SAN CARLOS,"2. RESUELLO, BOGS (NP)",363,68.88
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","1. ABON, LITO (IND)",20,0.49
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","2. BANAAG, JUN (NP)",282,6.98
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","3. BANAAG, OSENG (NPC)",91,2.25
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","4. BANIQUED, SAM (NP)",319,7.89
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","5. BOGUIREN, LANING (NP)",154,3.81
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","6. CALUGAY, GEORGE (NP)",241,5.96
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","7. CANCINO, CHRISTIAN (NP)",268,6.63
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","8. CANO, KUYA NICK (NPC)",272,6.73
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","9. FERMIN, BIDO (NP)",258,6.38
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","10. FRIAS, CAREN JOYCE (NP)",254,6.28
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","11. GARCIA, MANOY (NP)",242,5.99
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","12. MAGALONG, PASTOR CESAR (NPC)",88,2.18
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","13. MARTINEZ, ATTY CHERRY (NPC)",113,2.8
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","14. MILLORA, WINSTON (NP)",271,6.7
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","15. PAMINTUAN, KUYA ROBERT (NPC)",95,2.35
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","16. RESUELLO, CARMINA (NP)",284,7.03
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","17. REYES, LOUIE (IND)",20,0.49
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","18. SANTOS, DOC ELLEN (NPC)",167,4.13
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","19. SISON, MACASI (NPC)",111,2.75
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","20. SORIANO, LANCE (NPC)",170,4.21
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","21. TULAGAN, WACKY (NPC)",116,2.87
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","22. VALDEZ, RHEIN (NPC)",88,2.18
parayao,"REGION I, PANGASINAN, CITY OF SAN CARLOS, PARAYAO",55320139,602,539,89.53,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","23. VINLUAN, ATE MITCH (IND)",118,2.92
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"1. ABALOS, BENHUR (PFP)",318,4.93
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"2. ADONIS, JEROME (MKBYN)",11,0.17
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"3. AMAD, WILSON (IND)",9,0.14
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"4. ANDAMO, NARS ALYN (MKBYN)",11,0.17
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"5. AQUINO, BAM (KNP)",394,6.11
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"6. ARAMBULO, RONNEL (MKBYN)",73,1.13
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"7. ARELLANO, ERNESTO (KTPNAN)",18,0.28
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"8. BALLON, ROBERTO (IND)",37,0.57
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"9. BINAY, ABBY (NPC)",232,3.6
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"10. BONDOC, JIMMY (PDPLBN)",54,0.84
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"11. BONG REVILLA,RAMON, JR.(LAKAS)",214,3.32
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"12. BOSITA, COLONEL (IND)",183,2.84
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"13. BROSAS, ARLENE (MKBYN)",60,0.93
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"14. CABONEGRO, ROY (DPP)",7,0.11
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"15. CAPUYAN, ALLEN (PPP)",10,0.16
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"16. CASIÑO, TEDDY (MKBYN)",78,1.21
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"17. CASTRO, TEACHER FRANCE (MKBYN)",48,0.74
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"18. CAYETANO, PIA (NP)",266,4.13
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"19. D'ANGELO, DAVID (BUNYOG)",8,0.12
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"20. DE ALBAN,ATTORNEY ANGELO (IND)",58,0.9
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"21. DE GUZMAN, KA LEODY (PLM)",76,1.18
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"22. DELA ROSA, BATO (PDPLBN)",174,2.7
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"23. DORINGO, NANAY MIMI (MKBYN)",14,0.22
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"24. ESCOBAL, ARNEL (PM)",15,0.23
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"25. ESPIRITU, LUKE (PLM)",130,2.02
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"26. FLORANDA, MODY PISTON (MKBYN)",12,0.19
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"27. GAMBOA, MARC LOUIE (IND)",9,0.14
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"28. GO, BONG GO    (PDPLBN)",262,4.06
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"29. GONZALES, NORBERTO (PDSP)",20,0.31
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"30. HINLO, JAYVEE (PDPLBN)",35,0.54
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"31. HONASAN, GRINGO (RP)",95,1.47
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"32. JOSE, RELLY JR. (KBL)",5,0.08
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"33. LACSON, PING (IND)",248,3.85
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"34. LAMBINO,  RAUL  (PDPLBN)",87,1.35
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"35. LAPID, LITO (NPC)",264,4.1
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"36. LEE, MANOY WILBERT (AKSYON)",15,0.23
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"37. LIDASAN, AMIRAH (MKBYN)",13,0.2
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"38. MARCOLETA, RODANTE (IND)",131,2.03
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"39. MARCOS, IMEE R. (NP)",180,2.79
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"40. MARQUEZ, NORMAN (IND)",18,0.28
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"41. MARTINEZ, ERIC (IND)",19,0.29
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"42. MATA, DOC MARITES (IND)",35,0.54
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"43. MATULA,  ATTY.  SONNY (WPP)",61,0.95
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"44. MAZA, LIZA (MKBYN)",60,0.93
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"45. MENDOZA, HEIDI (IND)",157,2.44
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"46. MONTEMAYOR,  JOEY  (IND)",8,0.12
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"47. MUSTAPHA, SUBAIR (WPP)",6,0.09
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"48. OLIVAR, JOSE JESSIE (IND)",3,0.05
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"49. ONG, DOC WILLIE (AKSYON)",115,1.78
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"50. PACQUIAO, MANNY PACMAN (PFP)",153,2.37
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"51. PANGILINAN, KIKO (LP)",286,4.44
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"52. QUERUBIN,  ARIEL PORFIRIO (NP)",37,0.57
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"53. QUIBOLOY, APOLLO (IND)",21,0.33
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"54. RAMOS, DANILO (MKBYN)",63,0.98
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"55. REVILLAME, WILLIE WIL (IND)",153,2.37
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"56. RODRIGUEZ, ATTY. VIC (IND)",57,0.88
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"57. SAHIDULLA, NUR-ANA (IND)",3,0.05
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"58. SALVADOR, PHILLIP IPE (PDPLBN)",67,1.04
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"59. SOTTO, TITO (NPC)",340,5.27
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"60. TAPADO, MICHAEL BONGBONG (PM)",9,0.14
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"61. TOLENTINO, FRANCIS TOL (PFP)",122,1.89
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"62. TULFO, BEN BITAG (IND)",229,3.55
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"63. TULFO, ERWIN (LAKAS)",300,4.65
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"64. VALBUENA, MAR MANIBELA (IND)",7,0.11
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"65. VERCELES, LEANDRO (IND)",5,0.08
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,SENATOR of PHILIPPINES,"66. VILLAR, CAMILLE (NP)",238,3.69
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,1 4PS,11,1.87
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,2 PPP,0,0.0
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,3 FPJ PANDAY BAYANIHAN,129,21.94
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,4 KABATAAN,4,0.68
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,5 DUTERTE YOUTH,13,2.21
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,6 ML,3,0.51
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,7 PBBM,1,0.17
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,8 P3PWD,0,0.0
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,9 MURANG KURYENTE,1,0.17
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,10 BICOL SARO,0,0.0
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,11 IPATUPAD,1,0.17
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,12 PATROL,0,0.0
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,13 JUAN PINOY,0,0.0
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,14 ARTE,0,0.0
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,15 WIFI,0,0.0
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,16 MAAGAP,2,0.34
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,17 UNITED SENIOR CITIZENS,10,1.7
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,18 EPANAW SAMBAYANAN,1,0.17
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,19 AKO PADAYON,0,0.0
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,20 TUCP,0,0.0
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,21 ACT TEACHERS,5,0.85
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,22 1PACMAN,0,0.0
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,23 TGP,1,0.17
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,24 DUMPER PTDA,1,0.17
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,25 ANAKALUSUGAN,0,0.0
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,26 AKSYON DAPAT,0,0.0
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,27 BHW,0,0.0
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,28 SULONG DIGNIDAD,0,0.0
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,29 BATANG QUIAPO,2,0.34
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,30 PBA,0,0.0
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,31 GILAS,0,0.0
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,32 AKO ILOCANO AKO,9,1.53
tebag,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TEBAG",55320170,922,791,85.79,National,PARTY LIST of PHILIPPINES,33 PAMILYANG MAGSASAKA,2,0.34
